entry_id,BlockId,log_key,exec_flow,log_segment,single_log_label,block_log_label
129,67a23884_1,67a23884_1,ENTRY→SWITCH:getPeerState()→CASE:LOOKING→startLeaderElection→makeLEStrategy().lookForLeader%%ENTRY→SWITCH:getPeerState()→CASE:OBSERVING→makeObserver→observer.observeLeader%%ENTRY→SWITCH:getPeerState()→CASE:FOLLOWING→makeFollower→follower.followLeader%%ENTRY→SWITCH:getPeerState()→CASE:LEADING→makeLeader→leader.lead%%ENTRY→SWITCH:getPeerState()→CASE:UnknownState,[INFO]:OBSERVING,normal,normal
130,67a23884_1,67a23884_1,ENTRY→SWITCH:getPeerState()→CASE:LOOKING→startLeaderElection→makeLEStrategy().lookForLeader%%ENTRY→SWITCH:getPeerState()→CASE:OBSERVING→makeObserver→observer.observeLeader%%ENTRY→SWITCH:getPeerState()→CASE:FOLLOWING→makeFollower→follower.followLeader%%ENTRY→SWITCH:getPeerState()→CASE:LEADING→makeLeader→leader.lead%%ENTRY→SWITCH:getPeerState()→CASE:UnknownState,[INFO]:FOLLOWING,normal,normal
131,67a23884_1,67a23884_1,ENTRY→SWITCH:getPeerState()→CASE:LOOKING→startLeaderElection→makeLEStrategy().lookForLeader%%ENTRY→SWITCH:getPeerState()→CASE:OBSERVING→makeObserver→observer.observeLeader%%ENTRY→SWITCH:getPeerState()→CASE:FOLLOWING→makeFollower→follower.followLeader%%ENTRY→SWITCH:getPeerState()→CASE:LEADING→makeLeader→leader.lead%%ENTRY→SWITCH:getPeerState()→CASE:UnknownState,[INFO]:LEADING,normal,normal
132,67a23884_1,67a23884_1,ENTRY→SWITCH:getPeerState()→CASE:LOOKING→startLeaderElection→makeLEStrategy().lookForLeader%%ENTRY→SWITCH:getPeerState()→CASE:OBSERVING→makeObserver→observer.observeLeader%%ENTRY→SWITCH:getPeerState()→CASE:FOLLOWING→makeFollower→follower.followLeader%%ENTRY→SWITCH:getPeerState()→CASE:LEADING→makeLeader→leader.lead%%ENTRY→SWITCH:getPeerState()→CASE:UnknownState,[WARN]:QuorumPeer main thread exited,normal,normal
133,67a23884_2,67a23884_2,ENTRY→makeLeader→IF:self.getQuorumListenOnAllIPs→Quorum address resolved to wildcard addresses→IF:serverSockets.isEmpty→THROW:IOException,[DEBUG]:Quorum address resolved to wildcard addresses,normal,normal
134,67a23884_3,67a23884_3,"ENTRY→LOG:Shutting down→IF_FALSE:isShutdown→LOG:Shutdown called. For the reason ""reason""→IF_TRUE:cnxAcceptor!=null→cnxAcceptor.halt%%ENTRY→LOG:Shutting down→IF_FALSE:isShutdown→LOG:Shutdown called. For the reason ""reason""→IF_FALSE:cnxAcceptor!=null→closeSockets→setZooKeeperServer→self.adminServer.setZooKeeperServer→closeAllConnections→IF_FALSE:zk!=null→SYNC:learners→FOR_INIT→iterator→FOR_COND:it.hasNext()→shutdown",[INFO]:Shutting down,normal,normal
135,67a23884_3,67a23884_3,"ENTRY→LOG:Shutting down→IF_FALSE:isShutdown→LOG:Shutdown called. For the reason ""reason""→IF_TRUE:cnxAcceptor!=null→cnxAcceptor.halt%%ENTRY→LOG:Shutting down→IF_FALSE:isShutdown→LOG:Shutdown called. For the reason ""reason""→IF_FALSE:cnxAcceptor!=null→closeSockets→setZooKeeperServer→self.adminServer.setZooKeeperServer→closeAllConnections→IF_FALSE:zk!=null→SYNC:learners→FOR_INIT→iterator→FOR_COND:it.hasNext()→shutdown","[INFO]:Shutdown called. For the reason ""reason""",normal,normal
136,67a23884_3,67a23884_3,"ENTRY→LOG:Shutting down→IF_FALSE:isShutdown→LOG:Shutdown called. For the reason ""reason""→IF_TRUE:cnxAcceptor!=null→cnxAcceptor.halt%%ENTRY→LOG:Shutting down→IF_FALSE:isShutdown→LOG:Shutdown called. For the reason ""reason""→IF_FALSE:cnxAcceptor!=null→closeSockets→setZooKeeperServer→self.adminServer.setZooKeeperServer→closeAllConnections→IF_FALSE:zk!=null→SYNC:learners→FOR_INIT→iterator→FOR_COND:it.hasNext()→shutdown","[WARN]:Ignoring unexpected exception, e",normal,normal
137,b917106e_1,b917106e_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Fetched 128MB block from namenode01,normal,explicit
138,b917106e_1,b917106e_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Access denied to path /user/test,explicit,explicit
139,f40018ee_1,f40018ee_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Fetched 128MB block from namenode01,normal,explicit
140,f40018ee_1,f40018ee_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Access denied to path /user/test,explicit,explicit
141,bb9a49f5_1,bb9a49f5_1,ENTRY→IF_TRUE:parent!=null→CALL:get→ENTRY→EXIT→CALL:makeFullPath→ENTRY→EXIT→IF_TRUE:bean.isHidden→RETURN→EXIT%%ENTRY→IF_TRUE:parent!=null→CALL:get→ENTRY→EXIT→CALL:makeFullPath→ENTRY→EXIT→IF_FALSE:bean.isHidden→TRY→SYNC:LOCK→CALL:mBeanServer.registerMBean→CALL:mapBean2Path.put→EXIT→EXIT%%ENTRY→IF_FALSE:parent!=null→CALL:makeFullPath→ENTRY→EXIT→IF_TRUE:bean.isHidden→RETURN→EXIT%%ENTRY→IF_FALSE:parent!=null→CALL:makeFullPath→ENTRY→EXIT→IF_FALSE:bean.isHidden→TRY→SYNC:LOCK→CALL:mBeanServer.registerMBean→CALL:mapBean2Path.put→EXIT→EXIT,"[WARN]:Failed to register MBean ""exampleBeanName""",implicit,implicit
142,2354eb16_1,2354eb16_1,ENTRY→TRY→MBeanRegistry.register→ENTRY→ConditionCheck%%ENTRY→TRY→MBeanRegistry.register→ENTRY→ConditionCheck→TRY→LOCK,"[WARN]:Failed to register MBean ""DataNodeBean""",implicit,implicit
143,2354eb16_1,2354eb16_1,ENTRY→TRY→MBeanRegistry.register→ENTRY→ConditionCheck%%ENTRY→TRY→MBeanRegistry.register→ENTRY→ConditionCheck→TRY→LOCK,"[WARN]:Failed to register with JMX, e",implicit,implicit
144,86c5ab2d_1,86c5ab2d_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[WARN]:Not starting Read-only server as startup follows shutdown!,normal,implicit
145,86c5ab2d_1,86c5ab2d_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,"[WARN]:Failed to register MBean ""ZooKeeperBean""",implicit,implicit
146,86c5ab2d_1,86c5ab2d_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[WARN]:Failed to register with JMX due to exception,implicit,implicit
147,86c5ab2d_1,86c5ab2d_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Read-only server started,normal,implicit
148,b330b347_1,b330b347_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[DEBUG]:Socket is not open,normal,normal
149,b330b347_1,b330b347_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Closing socket connection,normal,normal
150,66837774_1,66837774_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[DEBUG]:Ignoring exception during selectionkey cancel,normal,normal
151,66837774_1,66837774_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[DEBUG]:Closed socket connection for client 192.168.1.100 sessionId 123456789,normal,normal
152,cd596be4_1,cd596be4_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Fetched 128MB block from namenode01,normal,explicit
153,cd596be4_1,cd596be4_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Access denied to path /user/test,explicit,explicit
154,24432444_1,24432444_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,"[DEBUG]:Unregister MBean [mBeanServer.unregisterMBean], objName",normal,normal
155,7a0c9aa9_1,7a0c9aa9_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Fetched 128MB block from namenode01,normal,explicit
156,7a0c9aa9_1,7a0c9aa9_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Access denied to path /user/test,explicit,explicit
157,46e632b7_1,46e632b7_1,ENTRY→RetryRequest%%ENTRY→AbortRequest,[ERROR]:Failed to get a response from model gpt-4o after multiple retries,both,both
158,b6bdf782_1,b6bdf782_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[WARN]:Error during unregister of bean_name_01,normal,explicit
159,b6bdf782_1,b6bdf782_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Unexpected exception during unregister of bean_name_01. It should be reviewed and fixed.,explicit,explicit
160,4ba6b55f_1,4ba6b55f_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Fetched 128MB block from namenode01,normal,explicit
161,4ba6b55f_1,4ba6b55f_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Access denied to path /user/test,explicit,explicit
162,2df73235_1,2df73235_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[WARN]:Current zxid 1024 is <= 1024 for READ,normal,explicit
163,2df73235_1,2df73235_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[DEBUG]:Creating new log file: log_1024,normal,explicit
164,2df73235_1,2df73235_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Faulty serialization for header and txn,explicit,explicit
165,b4602dad_1,b4602dad_1,ENTRY→CALL:append→IF_FALSE:hdr==null→IF_TRUE:hdr.getZxid()<=lastZxidSeen→[WARN]:Current zxid 100 is <= 100 for WRITE%%ENTRY→CALL:append→IF_FALSE:hdr==null→IF_FALSE:hdr.getZxid()<=lastZxidSeen→IF_TRUE:logStream==null→[DEBUG]:Creating new log file: log_100,[WARN]:Current zxid 100 is <= 100 for WRITE,normal,explicit
166,b4602dad_1,b4602dad_1,ENTRY→CALL:append→IF_FALSE:hdr==null→IF_TRUE:hdr.getZxid()<=lastZxidSeen→[WARN]:Current zxid 100 is <= 100 for WRITE%%ENTRY→CALL:append→IF_FALSE:hdr==null→IF_FALSE:hdr.getZxid()<=lastZxidSeen→IF_TRUE:logStream==null→[DEBUG]:Creating new log file: log_100,[DEBUG]:Creating new log file: log_100,normal,explicit
167,b4602dad_1,b4602dad_1,ENTRY→CALL:append→IF_FALSE:hdr==null→IF_TRUE:hdr.getZxid()<=lastZxidSeen→[WARN]:Current zxid 100 is <= 100 for WRITE%%ENTRY→CALL:append→IF_FALSE:hdr==null→IF_FALSE:hdr.getZxid()<=lastZxidSeen→IF_TRUE:logStream==null→[DEBUG]:Creating new log file: log_100,[ERROR]:Faulty serialization for header and txn,explicit,explicit
168,e36f0f69_1,e36f0f69_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[WARN]:Current zxid 100 is <= 99 for CREATE,normal,normal
169,e36f0f69_1,e36f0f69_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[DEBUG]:Creating new log file: log_100,normal,normal
170,a1a71d12_1,a1a71d12_1,ENTRY→ROLL_LOG%%ENTRY→RESET_TRANSACTION_COUNT,[INFO]:Fetched 128MB block from namenode01,normal,explicit
171,a1a71d12_1,a1a71d12_1,ENTRY→ROLL_LOG%%ENTRY→RESET_TRANSACTION_COUNT,[ERROR]:Access denied to path /user/test,explicit,explicit
172,a8e4c544_1,a8e4c544_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[TRACE]:Trace enabled for log with mask 1024,normal,normal
173,a8e4c544_1,a8e4c544_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[TRACE]:Request logged with header:rp:/user/data:READ,normal,normal
174,6a09e0b8_1,6a09e0b8_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[INFO]:Fetched 128MB block from namenode01,normal,explicit
175,6a09e0b8_1,6a09e0b8_1,ENTRY→ConditionCheck%%ENTRY→OtherBranch,[ERROR]:Access denied to path /user/test,explicit,explicit
176,71602e92_1,71602e92_1,ENTRY→TRY→CALL:lock→IF_TRUE:committedLog.isEmpty()→CALL:committedLog.add→CALL:getZxid→IF_TRUE:committedLog.size()>1024→CALL:committedLog.remove→CALL:getZxid→CALL:peek→CALL:unlock→EXIT%%ENTRY→TRY→CALL:lock→IF_TRUE:committedLog.isEmpty()→CALL:committedLog.add→CALL:getZxid→IF_FALSE:committedLog.size()>1024→CALL:unlock→EXIT,[INFO]:Fetched 128MB block from namenode01,normal,explicit
177,71602e92_1,71602e92_1,ENTRY→TRY→CALL:lock→IF_TRUE:committedLog.isEmpty()→CALL:committedLog.add→CALL:getZxid→IF_TRUE:committedLog.size()>1024→CALL:committedLog.remove→CALL:getZxid→CALL:peek→CALL:unlock→EXIT%%ENTRY→TRY→CALL:lock→IF_TRUE:committedLog.isEmpty()→CALL:committedLog.add→CALL:getZxid→IF_FALSE:committedLog.size()>1024→CALL:unlock→EXIT,[ERROR]:Access denied to path /user/test,explicit,explicit
178,71602e92_2,71602e92_2,ENTRY→TRY→CALL:lock→IF_FALSE:committedLog.isEmpty()→IF_TRUE:request.zxid<=1024→RETURN→EXIT,[INFO]:Fetched 128MB block from namenode01,normal,explicit
179,71602e92_2,71602e92_2,ENTRY→TRY→CALL:lock→IF_FALSE:committedLog.isEmpty()→IF_TRUE:request.zxid<=1024→RETURN→EXIT,[ERROR]:Access denied to path /user/test,explicit,explicit
180,71602e92_3,71602e92_3,ENTRY→TRY→CALL:lock→IF_FALSE:committedLog.isEmpty()→IF_FALSE:request.zxid<=1024→IF_TRUE:!allowDiscontinuousProposals&&request.zxid!=1025&&ZxidUtils.getEpochFromZxid(request.zxid)<=ZxidUtils.getEpochFromZxid(1024)→LOG:[ERROR]:Illegal state encountered in proposal processing→EXIT%%ENTRY→TRY→CALL:lock→IF_FALSE:committedLog.isEmpty()→IF_FALSE:request.zxid<=1024→IF_FALSE:!allowDiscontinuousProposals&&request.zxid!=1025&&ZxidUtils.getEpochFromZxid(request.zxid)<=ZxidUtils.getEpochFromZxid(1024)→CALL:committedLog.add→CALL:getZxid→IF_TRUE:committedLog.size()>1024→CALL:committedLog.remove→CALL:getZxid→CALL:peek→CALL:unlock→EXIT%%ENTRY→TRY→CALL:lock→IF_FALSE:committedLog.isEmpty()→IF_FALSE:request.zxid<=1024→IF_FALSE:!allowDiscontinuousProposals&&request.zxid!=1025&&ZxidUtils.getEpochFromZxid(request.zxid)<=ZxidUtils.getEpochFromZxid(1024)→CALL:committedLog.add→CALL:getZxid→IF_FALSE:committedLog.size()>1024→CALL:unlock→EXIT,[INFO]:Fetched 128MB block from namenode01,normal,explicit
181,71602e92_3,71602e92_3,ENTRY→TRY→CALL:lock→IF_FALSE:committedLog.isEmpty()→IF_FALSE:request.zxid<=1024→IF_TRUE:!allowDiscontinuousProposals&&request.zxid!=1025&&ZxidUtils.getEpochFromZxid(request.zxid)<=ZxidUtils.getEpochFromZxid(1024)→LOG:[ERROR]:Illegal state encountered in proposal processing→EXIT%%ENTRY→TRY→CALL:lock→IF_FALSE:committedLog.isEmpty()→IF_FALSE:request.zxid<=1024→IF_FALSE:!allowDiscontinuousProposals&&request.zxid!=1025&&ZxidUtils.getEpochFromZxid(request.zxid)<=ZxidUtils.getEpochFromZxid(1024)→CALL:committedLog.add→CALL:getZxid→IF_TRUE:committedLog.size()>1024→CALL:committedLog.remove→CALL:getZxid→CALL:peek→CALL:unlock→EXIT%%ENTRY→TRY→CALL:lock→IF_FALSE:committedLog.isEmpty()→IF_FALSE:request.zxid<=1024→IF_FALSE:!allowDiscontinuousProposals&&request.zxid!=1025&&ZxidUtils.getEpochFromZxid(request.zxid)<=ZxidUtils.getEpochFromZxid(1024)→CALL:committedLog.add→CALL:getZxid→IF_FALSE:committedLog.size()>1024→CALL:unlock→EXIT,[ERROR]:Access denied to path /user/test,explicit,explicit
182,fec98a47_1,fec98a47_1,"ENTRY→TRY→IF_TRUE: valid→IF_TRUE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→CALL: registerConnection→TRY→CALL: writeInt→EXCEPTION: writeInt→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_TRUE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→CALL: registerConnection→TRY→CALL: writeInt→CALL: serializeConnectResponse→EXCEPTION: serializeConnectResponse→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_TRUE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→CALL: registerConnection→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→EXCEPTION: close→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_FALSE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→IF_TRUE: secureServerCnxnFactory != null && secureServerCnxnFactory.cnxns.contains(cnxn)→CALL: registerConnection→TRY→CALL: writeInt→EXCEPTION: writeInt→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_FALSE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→IF_TRUE: secureServerCnxnFactory != null && secureServerCnxnFactory.cnxns.contains(cnxn)→CALL: registerConnection→TRY→CALL: writeInt→CALL: serializeConnectResponse→EXCEPTION: serializeConnectResponse→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_FALSE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→IF_TRUE: secureServerCnxnFactory != null && secureServerCnxnFactory.cnxns.contains(cnxn)→CALL: registerConnection→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→EXCEPTION: close→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_FALSE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→IF_FALSE: secureServerCnxnFactory != null && secureServerCnxnFactory.cnxns.contains(cnxn)→TRY→CALL: writeInt→EXCEPTION: writeInt→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_FALSE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→IF_FALSE: secureServerCnxnFactory != null && secureServerCnxnFactory.cnxns.contains(cnxn)→TRY→CALL: writeInt→CALL: serializeConnectResponse→EXCEPTION: serializeConnectResponse→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_FALSE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→IF_FALSE: secureServerCnxnFactory != null && secureServerCnxnFactory.cnxns.contains(cnxn)→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→EXCEPTION: close→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_FALSE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→IF_FALSE: secureServerCnxnFactory != null && secureServerCnxnFactory.cnxns.contains(cnxn)→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→CALL: rewind→EXCEPTION: rewind→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_FALSE: valid→TRY→CALL: writeInt→EXCEPTION: writeInt→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_FALSE: valid→TRY→CALL: writeInt→CALL: serializeConnectResponse→EXCEPTION: serializeConnectResponse→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_FALSE: valid→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→EXCEPTION: close→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_FALSE: valid→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→CALL: rewind→EXCEPTION: rewind→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_FALSE: valid→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→CALL: rewind→CALL: sendBuffer→EXCEPTION: sendBuffer→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_FALSE: valid→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→CALL: rewind→CALL: sendBuffer→IF_TRUE: valid→LOG: DEBUG: Established session 0x1a2b3c with negotiated timeout 30000 for client 192.168.1.100→CALL: enableRecv→EXIT%%ENTRY→TRY→IF_FALSE: valid→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→CALL: rewind→CALL: sendBuffer→IF_FALSE: valid→LOG: INFO: Invalid session 0x1a2b3c for client 192.168.1.100, probably expired→CALL: sendBuffer→EXIT","[WARN]:Exception while establishing session, closing, e",explicit,both
183,fec98a47_1,fec98a47_1,"ENTRY→TRY→IF_TRUE: valid→IF_TRUE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→CALL: registerConnection→TRY→CALL: writeInt→EXCEPTION: writeInt→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_TRUE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→CALL: registerConnection→TRY→CALL: writeInt→CALL: serializeConnectResponse→EXCEPTION: serializeConnectResponse→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_TRUE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→CALL: registerConnection→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→EXCEPTION: close→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_FALSE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→IF_TRUE: secureServerCnxnFactory != null && secureServerCnxnFactory.cnxns.contains(cnxn)→CALL: registerConnection→TRY→CALL: writeInt→EXCEPTION: writeInt→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_FALSE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→IF_TRUE: secureServerCnxnFactory != null && secureServerCnxnFactory.cnxns.contains(cnxn)→CALL: registerConnection→TRY→CALL: writeInt→CALL: serializeConnectResponse→EXCEPTION: serializeConnectResponse→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_FALSE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→IF_TRUE: secureServerCnxnFactory != null && secureServerCnxnFactory.cnxns.contains(cnxn)→CALL: registerConnection→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→EXCEPTION: close→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_FALSE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→IF_FALSE: secureServerCnxnFactory != null && secureServerCnxnFactory.cnxns.contains(cnxn)→TRY→CALL: writeInt→EXCEPTION: writeInt→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_FALSE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→IF_FALSE: secureServerCnxnFactory != null && secureServerCnxnFactory.cnxns.contains(cnxn)→TRY→CALL: writeInt→CALL: serializeConnectResponse→EXCEPTION: serializeConnectResponse→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_FALSE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→IF_FALSE: secureServerCnxnFactory != null && secureServerCnxnFactory.cnxns.contains(cnxn)→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→EXCEPTION: close→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_TRUE: valid→IF_FALSE: serverCnxnFactory != null && serverCnxnFactory.cnxns.contains(cnxn)→IF_FALSE: secureServerCnxnFactory != null && secureServerCnxnFactory.cnxns.contains(cnxn)→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→CALL: rewind→EXCEPTION: rewind→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_FALSE: valid→TRY→CALL: writeInt→EXCEPTION: writeInt→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_FALSE: valid→TRY→CALL: writeInt→CALL: serializeConnectResponse→EXCEPTION: serializeConnectResponse→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_FALSE: valid→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→EXCEPTION: close→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_FALSE: valid→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→CALL: rewind→EXCEPTION: rewind→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_FALSE: valid→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→CALL: rewind→CALL: sendBuffer→EXCEPTION: sendBuffer→CATCH: Exception e→LOG: WARN: Exception while establishing session, closing, e→CALL: close→EXIT%%ENTRY→TRY→IF_FALSE: valid→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→CALL: rewind→CALL: sendBuffer→IF_TRUE: valid→LOG: DEBUG: Established session 0x1a2b3c with negotiated timeout 30000 for client 192.168.1.100→CALL: enableRecv→EXIT%%ENTRY→TRY→IF_FALSE: valid→TRY→CALL: writeInt→CALL: serializeConnectResponse→CALL: close→CALL: rewind→CALL: sendBuffer→IF_FALSE: valid→LOG: INFO: Invalid session 0x1a2b3c for client 192.168.1.100, probably expired→CALL: sendBuffer→EXIT",[DEBUG]:Established session 0x1a2b3c with negotiated timeout 30000 for client 192.168.1.100,explicit,both
